"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"16971",6058.01682321602,-4.77315595208522,0.323012792496014,-14.7769873607842,2.0618447440671e-49,1.60188807056994e-47
"233271",498.662235394578,-7.8754842963188,0.533956316994184,-14.7493044761648,3.10851731198436e-49,2.40492139771294e-47
"19329",322.426311075972,4.07150724547638,0.276267788917607,14.737538753353,3.70026237305109e-49,2.85075025418367e-47
"56807",104.368468997545,4.53538262164235,0.308049744683201,14.7228903770284,4.59589235102558e-49,3.52600691080975e-47
"20970",1244.63850787521,-4.13799249518613,0.281237783801421,-14.713501291519,5.28031366476e-49,4.03429109996788e-47
"214112",410.619293211477,-7.67189195520634,0.521606579197001,-14.7081962942588,5.71094137563365e-49,4.34527122105547e-47
"18669",247.158189478905,-6.71546764945544,0.457121487362822,-14.6907722238078,7.38671672687188e-49,5.59718580625069e-47
"105653",369.46721786815,-7.54797537978369,0.514919508951386,-14.6585539071045,1.18775714188213e-48,8.96318534978514e-47
"23965",203.111815290005,-7.37801399813451,0.503666537230038,-14.6486086582416,1.37502621751592e-48,1.03340235686207e-46
"74464",74.0985197117879,4.93142967842412,0.336692001963745,14.646708712003,1.41401205128705e-48,1.05838227237189e-46
"56213",1853.14399740783,-6.07857829491392,0.415838858152741,-14.61762934305,2.16819396282704e-48,1.61631398532527e-46
"17132",179.632587730408,-4.57347905225146,0.313674931705491,-14.580314172334,3.74787960981885e-48,2.78264948611268e-46
"83691",172.463999531387,-5.80608783732791,0.399494113248481,-14.5336004831605,7.42148266216803e-48,5.48802250034136e-46
"14609",4629.77565002189,-4.89318942299914,0.336894532726487,-14.5243954640598,8.48878819876538e-48,6.25216228415468e-46
"69035",768.549294750231,1.27199769712187,0.0878320171210258,14.4821642359546,1.57072496735999e-47,1.15226130772906e-45
"67252",114.482786820704,-6.58699570445406,0.455125658242777,-14.4729166223812,1.79688170440136e-47,1.31293582631517e-45
"77481",496.646746211825,-8.8345387494395,0.611811810725314,-14.4399611033432,2.9000574713596e-47,2.11062285455116e-45
"12095",585.459857333846,3.94118880427056,0.273197678142739,14.4261431175538,3.5434990449436e-47,2.56875779191128e-45
"230098",895.244548392843,-6.43082687596902,0.447266953646296,-14.3780505658699,7.10682851999144e-47,5.13168758974911e-45
"71973",125.814977056367,-5.01167457967654,0.349156624057064,-14.3536574544766,1.01063696652078e-46,7.26908533771371e-45
"208076",399.006247029656,-5.27731315751589,0.367775325317835,-14.3492855399018,1.07640409310225e-46,7.71199555108627e-45
"78354",220.110848631998,5.51841599103317,0.385016500693462,14.3329337342525,1.36241431517059e-46,9.72330805629309e-45
"237759",456.956546046145,-6.59095893159541,0.460200081720331,-14.3219421147361,1.59599916830505e-46,1.13463832764482e-44
"230775",248.106058435562,-6.10462769901599,0.426852202822074,-14.301502156147,2.14136947530673e-46,1.51650139033934e-44
"26556",1966.00787173165,-2.21211583182493,0.154905894121252,-14.2803851614155,2.8999423824019e-46,2.04584824088759e-44
"28193",2860.49617591725,-2.14677259100084,0.150354176003878,-14.2781041940961,2.99642397517821e-46,2.10584559751742e-44
"65256",738.260153724112,-8.86285027073003,0.621283484470025,-14.2653884937732,3.59583865576757e-46,2.51749723074708e-44
"19085",326.473940198167,-4.33670148069066,0.304912641481688,-14.2227670837685,6.61833187377516e-46,4.61603578756902e-44
"74411",269.335032734244,2.66130727941526,0.18743318885873,14.1986981901114,9.33300747526515e-46,6.48485534498329e-44
"494504",194.283090163659,-3.17458036279735,0.223726716531971,-14.1895452273519,1.0634614170344e-45,7.36147183152423e-44
"12298",766.870167959249,-5.92426286732537,0.418033014548287,-14.1717583567579,1.3702601661766e-45,9.44966308607109e-44
"12291",570.744995454714,-7.27193964947916,0.513557181047821,-14.1599415174024,1.62129021475966e-45,1.11391107180483e-43
"394435",303.395216764407,-7.67241058796309,0.542132361024608,-14.152282983924,1.80791284705787e-45,1.23751298337831e-43
"380969",1746.31163761081,-3.53914017380695,0.25114759781288,-14.0918734824763,4.26105410109702e-45,2.90588108012961e-43
"101148",644.030712193768,-1.34297295295378,0.0953326220546329,-14.0872339815028,4.55038169829427e-45,3.09174089338348e-43
"244867",330.288493829117,-7.41192920760865,0.526820435298642,-14.0691755880863,5.87502885078329e-45,3.97709214078944e-43
"231532",448.399644344717,-7.27843914694675,0.51776880492476,-14.0573149207095,6.94724726959921e-45,4.685701977111e-43
"18552",568.121175027842,-3.81293032129536,0.271336230521468,-14.0524187056313,7.44472761412095e-45,5.00291129776676e-43
"260315",229.441104091122,4.69232611102141,0.334158659971444,14.0422101028966,8.59885517655613e-45,5.7574807405792e-43
"22003",27234.0741363719,-4.65821274589949,0.331848530424962,-14.0371655102231,9.23323370641343e-45,6.15983812449966e-43
"20715",324.208028254963,-4.7519210935816,0.338735708977271,-14.0284031699193,1.04477599747904e-44,6.94493156735799e-43
"74735",107.846902587153,2.88863026437418,0.205959516092205,14.0252333040101,1.09252265445232e-44,7.23619411382391e-43
"211323",2658.88535313076,-8.68056498767865,0.620053252923272,-13.9997088100961,1.56510681424658e-44,1.03291440038431e-42
"108960",338.26430855442,1.9481980309136,0.13949630562965,13.965947141897,2.51539058328608e-44,1.65413881464452e-42
"18045",1261.15033507467,-2.24213545800555,0.160556100558412,-13.9648101206209,2.55585710309654e-44,1.67476857079418e-42
"268935",758.226441902041,-6.50891285998821,0.466113445143055,-13.9642246491958,2.57694595830997e-44,1.68259950107665e-42
"29856",13042.0901774349,-5.46626330334794,0.391556960913643,-13.9603272295126,2.72181287387315e-44,1.77090955641789e-42
"207818",308.122843765715,2.70204395987674,0.193571343484559,13.9589048215305,2.77667814094508e-44,1.80024558483175e-42
"241308",62.7207315233361,2.88558350526039,0.206782322115426,13.9546914636622,2.94573731673029e-44,1.90315302501596e-42
"100861702",200.920234641628,-7.67345099445587,0.550176553901756,-13.9472519140212,3.26962733704939e-44,2.10502266283533e-42
"23948",201.77036889507,-3.08891430083612,0.22168586301993,-13.9337450695195,3.95083649817889e-44,2.53473005020794e-42
"74424",424.823356479962,5.03639658855333,0.362491175581145,13.8938460515046,6.90270117142435e-44,4.41317488435543e-42
"12142",1446.86886495307,-4.41397304439718,0.317710303030562,-13.8930749248399,6.97743498858504e-44,4.4455193925542e-42
"100042464",177.56212276899,-7.51695932787437,0.541299913934732,-13.8868659210257,7.60926621687253e-44,4.83135927073358e-42
"19731",502.460040658,-4.1292207171703,0.298317512087829,-13.8416973521642,1.42794489420785e-43,9.03530905053232e-42
"12314",10930.4525971918,-1.33792568995796,0.0966833894364083,-13.838216654971,1.49878969057727e-43,9.45110088102713e-42
"80297",119.411851034927,-4.81539992374969,0.34821424267571,-13.8288425158825,1.70745861506278e-43,1.07301827573894e-41
"51789",4907.85227018048,2.02157089310358,0.146205843302896,13.826881658317,1.75463507697365e-43,1.09891481878625e-41
"59036",239.128661566738,-4.91717263849163,0.356155467241619,-13.8062534223454,2.33672430182442e-43,1.45851201930485e-41
"70737",1765.09002646116,5.40544494834278,0.391845972079025,13.7948207548568,2.73832651212425e-43,1.70340561039675e-41
"72058",167.522810663094,5.53899780243759,0.401852434105919,13.783661195835,3.19641483640534e-43,1.98166957517614e-41
"13822",2054.07316773637,-2.65053157317784,0.192310242425779,-13.782581415032,3.24459360443716e-43,2.00478865901012e-41
"11891",1132.35971148064,-5.01402073495831,0.364063535053418,-13.7723783136441,3.73704834609717e-43,2.30134686276546e-41
"171171",259.884000098535,-8.40287289882168,0.610157965968576,-13.7716351625153,3.77569388476327e-43,2.31739505000487e-41
"100042150",497.911359205051,-7.81556450343096,0.567656800137149,-13.7681157022036,3.96418256118229e-43,2.42499978402158e-41
"11766",427.593099132147,1.72231690715213,0.125134948706895,13.7636761348449,4.21535360460137e-43,2.57010946760017e-41
"100861595",1147.2471817617,-6.66176975700155,0.484695129660446,-13.7442473615703,5.51435187124106e-43,3.3510152146918e-41
"17762",365.29196042245,-5.67675705416695,0.413826918446421,-13.7177085422053,7.95396748998359e-43,4.81764484845618e-41
"70574",431.677286575278,-4.20805299079901,0.306796009129898,-13.7161268907423,8.12934500243647e-43,4.90772555835616e-41
"80794",442.93472159387,2.52898422781384,0.184575108058838,13.701653784256,9.92379474566671e-43,5.97146511934513e-41
"13844",194.141273257781,-5.76334813116827,0.421021108162502,-13.688976679392,1.18161633062457e-42,7.08700374455706e-41
"50786",334.457642428736,-8.6424886404602,0.631705753397469,-13.6811934891819,1.31516181447177e-42,7.86236184735999e-41
"232146",90.6833588666473,-5.46857660469029,0.400433321986284,-13.6566471980012,1.84274822260675e-42,1.09807517873327e-40
"378435",98.1434629092403,-5.79464654138599,0.424656505453438,-13.6454910426925,2.14761987944309e-42,1.27561693032857e-40
"13803",1547.80025983995,-5.0224577870788,0.368168085270524,-13.6417521996465,2.2606281648601e-42,1.33842271381251e-40
"24063",881.260000977231,-3.83910617988997,0.281477842331609,-13.6391061835948,2.34416080085962e-42,1.38343053930218e-40
"270190",318.35801787411,-7.62664545640706,0.559588205282228,-13.6290318209273,2.69126997751863e-42,1.58320620115177e-40
"13507",109.232046114522,-7.11092002519461,0.522762036753324,-13.6025945368142,3.86475995173309e-42,2.26630015895737e-40
"102941",93.3496294273838,-3.81145429873814,0.280282000368373,-13.5986409891779,4.07943251660918e-42,2.38459018820079e-40
"226548",1232.23557590721,1.01342638686967,0.0745955010152641,13.585623436758,4.87364351417878e-42,2.83982272235993e-40
"18164",992.435169072781,-6.65775852792279,0.490322836011315,-13.5783162417692,5.38501577619948e-42,3.12789575669278e-40
"216725",581.769908096002,-4.95802259949877,0.365172068552169,-13.5772229764349,5.46598319551495e-42,3.16494177921436e-40
"69550",636.241001925528,2.8379598946971,0.209035264700424,13.5764647116566,5.52285046345589e-42,3.18784468914148e-40
"233066",791.677758454804,4.34799747504888,0.320403675074066,13.5703732925154,6.00156057169597e-42,3.45333546270744e-40
"71856",600.592590063989,5.85132226370339,0.431212837841937,13.569452832126,6.07740145069251e-42,3.48608077606234e-40
"17242",669.883080035166,-4.81904683738582,0.355601237403787,-13.5518280885895,7.72812254981991e-42,4.41919007794516e-40
"23888",1175.36738391353,-6.48416276505203,0.478542390058237,-13.5498189915065,7.94257528597604e-42,4.52775971333365e-40
"252837",912.923145737007,-9.6501144908011,0.712430833951538,-13.5453352534957,8.44275606118186e-42,4.79803911588091e-40
"226421",868.199151834543,3.71231167468699,0.274264929720524,13.5354953273459,9.6529587810965e-42,5.46892092419476e-40
"545551",552.065201633703,5.44023176417923,0.401976179030273,13.5337167921324,9.88942753502501e-42,5.58570641725201e-40
"13123",116.869941838555,-5.11999065083249,0.378553446111339,-13.5251460617442,1.11122723849563e-41,6.25719484477675e-40
"93689",2720.97015441894,-5.8980139664286,0.436164136763675,-13.5224642956472,1.15249469780046e-41,6.46978197274387e-40
"22062",105.707795283683,-7.21990027879372,0.534004496533952,-13.5202986597598,1.18692952565461e-41,6.6428368862852e-40
"12554",1940.81377553723,-5.71840468378622,0.424220663486655,-13.479788176245,2.05696528896415e-41,1.14772429896051e-39
"13869",73.7159715900699,4.87162943167611,0.361561100077042,13.4738760077842,2.22853189573485e-41,1.23969661015607e-39
"72148",134.864573609551,-3.28807640215159,0.244078651422924,-13.4713805692667,2.30515144591128e-41,1.27845643293869e-39
"72865",86.0684326065565,-4.35870490304082,0.324235854324548,-13.4430071347937,3.38400168719393e-41,1.87115985184089e-39
"226519",9672.9693997785,-2.98148741139551,0.222539069864391,-13.3975908734243,6.24578177603072e-41,3.4432209533549e-39
"94284",229.795656492395,-6.83475424377545,0.51053058403625,-13.3875510253273,7.14996327795671e-41,3.9299186220005e-39
"20743",670.37919475074,4.64819444514145,0.347260133714492,13.3853385225126,7.36609895248903e-41,4.03666607179109e-39
"78405",314.942035095333,-2.65621221518626,0.198521850224309,-13.3799489183937,7.92017861101045e-41,4.32742577936307e-39
"229474",1558.21291646168,-2.06861700599213,0.154635523557564,-13.3773725364086,8.19949672905611e-41,4.46678500805059e-39
"69538",4492.5485549147,-5.50153634222219,0.411377528549711,-13.3734488648847,8.64381169716718e-41,4.69494114395101e-39
"269033",110.456418545726,-3.61804452965898,0.270721012636481,-13.3644761979272,9.75190597630094e-41,5.28123072769498e-39
"101351",3716.31818458639,-4.98707733055483,0.373525305388882,-13.3513774263907,1.16278732948481e-40,6.27871058586621e-39
"18214",407.504998921803,-4.8586664883181,0.364449099743129,-13.3315365348483,1.51739840953799e-40,8.16954880550383e-39
"74343",2066.26326123041,-1.26390727952299,0.0948092302262171,-13.3310572874316,1.52717838626557e-40,8.19823196102271e-39
"13383",2745.95643151105,0.965939245373391,0.0724592839460316,13.3307865158153,1.53273169531765e-40,8.20412462380345e-39
"20348",4800.45962258065,-5.00616601147289,0.375585855585081,-13.3289524539586,1.5708791863529e-40,8.38394158212058e-39
"319901",536.509186782685,-1.40774934314411,0.105637190165816,-13.3262664496698,1.62845676926681e-40,8.66611979552305e-39
"236915",322.06252436832,-5.53167813412905,0.415421824506315,-13.3158101183125,1.87329390992819e-40,9.94033451397919e-39
"212980",776.664259573174,2.8272374135726,0.212354211520657,13.3137807502235,1.9248916743795e-40,1.01847788506752e-38
"353499",2825.52431444834,3.04343739591829,0.228619750495424,13.312224290872,1.9654209957048e-40,1.03694260154477e-38
"72333",4546.70698709922,-5.67627518290609,0.42661234239653,-13.3054640449902,2.15153146938798e-40,1.13188996988117e-38
"118449",4088.30376144236,-7.68423972083787,0.578679091145458,-13.2789309971912,3.06741923506931e-40,1.60912793092112e-38
"57373",154.272200090446,1.89775274192492,0.143027407326289,13.2684551681453,3.52778434790826e-40,1.84537196585326e-38
"320587",291.301358131311,-7.2824795807166,0.549337617635261,-13.2568375930008,4.11902331328018e-40,2.14854323703762e-38
"433256",1550.09345784866,0.949868765302637,0.0716932467281684,13.2490688963237,4.56835846746631e-40,2.37619165145359e-38
"74103",495.458967876814,-6.52037020214854,0.492631012408354,-13.2358094352851,5.45063288423612e-40,2.82711276894196e-38
"329366",342.133880026592,-8.001884901355,0.604656163782435,-13.2337771127629,5.6000803714387e-40,2.89646853593542e-38
"16782",15128.3393265323,-3.61168100288269,0.273141302718838,-13.2227567450699,6.48430827660899e-40,3.34441367779275e-38
"12819",326.185657473066,-2.25168805517676,0.170571969305762,-13.2008093964164,8.67973884413252e-40,4.4642466853914e-38
"72050",672.637876476653,-1.5141453240107,0.114797146800143,-13.1897470121516,1.00522015873049e-39,5.15574339351101e-38
"12764",632.026593148957,2.2657083404076,0.171857083681343,13.183677343255,1.08948019427158e-39,5.57238856031182e-38
"24061",4838.326197942,-1.1717263021799,0.0888932205147215,-13.181278565398,1.12468440053013e-39,5.73651353655437e-38
"22352",6086.0044673603,-5.16282931345786,0.392212151026333,-13.1633589116193,1.42602522317933e-39,7.25342608685112e-38
"12931",305.18809418404,-5.45622604369201,0.415122099967071,-13.1436655483406,1.85041191662047e-39,9.38612523987125e-38
"100503868",77.0019834328938,-6.45658527771424,0.491445681817876,-13.137942842088,1.99578972037554e-39,1.00957351981524e-37
"226025",381.070988944714,-7.42602353931295,0.565825798337558,-13.1242222626314,2.39226111967717e-39,1.20681380812646e-37
"75745",78.5814082554941,-3.88605361591237,0.296361397135453,-13.112549925442,2.79055621636795e-39,1.40389375989025e-37
"14389",249.811251221631,3.04797891863782,0.233014201984173,13.0806572847643,4.2475136723879e-39,2.1310482084381e-37
"94088",102.747258596207,5.69593521694243,0.435573863264635,13.0768526243776,4.46550188500877e-39,2.23432842958333e-37
"230738",3635.74963340577,2.01013988979799,0.153778475406581,13.0716596356109,4.78109094916124e-39,2.38575142674542e-37
"65960",3774.14969453975,-1.47139582146592,0.112598146775957,-13.0676735239137,5.03829344294436e-39,2.50729992337661e-37
"11504",18062.7727207909,-5.43722476361452,0.41625199988039,-13.0623390762733,5.40414182930039e-39,2.68211491921585e-37
