EntrezGeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
319187,70.06091426,2.149506923,0.446697129,4.812000755,1.49E-06,6.16E-06
12763,59.07368495,-3.924500353,0.815535149,-4.812178064,1.49E-06,6.15E-06
14859,24.17571037,3.464107189,0.719605197,4.813899627,1.48E-06,6.10E-06
72572,638.8538384,-1.221977317,0.25383313,-4.81409703,1.48E-06,6.10E-06
231868,664.5402574,0.864568281,0.179589655,4.814131866,1.48E-06,6.10E-06
75329,13.78108314,-1.79954815,0.37376668,-4.814629674,1.47E-06,6.08E-06
66901,9.481104537,-2.630551143,0.546186817,-4.816211344,1.46E-06,6.04E-06
70495,2865.484066,0.920258656,0.191065558,4.816454962,1.46E-06,6.03E-06
67588,992.8448862,0.935404143,0.194143906,4.818096855,1.45E-06,5.98E-06
234889,75.1563389,-2.072436042,0.430095148,-4.81855248,1.45E-06,5.97E-06
213990,1175.051309,-0.589780239,0.122394257,-4.818692087,1.45E-06,5.97E-06
381224,204.0568219,1.040125499,0.215847031,4.818808467,1.44E-06,5.97E-06
15441,2245.48775,-0.633072672,0.131361083,-4.81933201,1.44E-06,5.95E-06
52513,966.2167406,0.937832969,0.194579461,4.819794245,1.44E-06,5.94E-06
320351,526.7138216,-0.696672324,0.144526266,-4.820385537,1.43E-06,5.92E-06
72371,133.107792,-0.846845488,0.175651002,-4.821182215,1.43E-06,5.90E-06
11517,8.995554244,-3.546993483,0.735695889,-4.821276745,1.43E-06,5.90E-06
328825,537.1644305,0.881076333,0.182715167,4.82213025,1.42E-06,5.88E-06
209707,259.6431402,0.989010578,0.2050896,4.822334123,1.42E-06,5.87E-06
223881,607.2415829,-1.154749213,0.23944945,-4.822517717,1.42E-06,5.87E-06
21812,2882.530889,-0.764607054,0.158542972,-4.822711741,1.42E-06,5.86E-06
66610,17.1894265,-1.776759466,0.368368831,-4.823316514,1.41E-06,5.85E-06
278676,31.63509422,1.555944411,0.322524934,4.824260848,1.41E-06,5.82E-06
22354,1153.856804,2.473300726,0.512666033,4.824389698,1.40E-06,5.82E-06
240894,6.905908014,5.393125119,1.117725865,4.825087518,1.40E-06,5.80E-06
330790,8.098861751,-2.377431949,0.492663684,-4.825669164,1.40E-06,5.78E-06
104156,1309.427359,-2.783040547,0.57654701,-4.827083482,1.39E-06,5.74E-06
67840,341.0450413,1.374148377,0.284643677,4.827608997,1.38E-06,5.73E-06
26457,1149.17984,2.439260071,0.505088015,4.829376263,1.37E-06,5.68E-06
234594,3696.964955,0.472861505,0.09790154,4.829970024,1.37E-06,5.66E-06
100038949,4.003259567,-5.305212227,1.098305112,-4.830362864,1.36E-06,5.65E-06
213742,14310.20008,0.743105946,0.153838245,4.830436959,1.36E-06,5.65E-06
240916,19.26243347,-2.814379496,0.582616416,-4.830587365,1.36E-06,5.65E-06
97761,432.2837446,0.844698878,0.174858314,4.830761894,1.36E-06,5.65E-06
666931,4.824928819,4.910956442,1.016533833,4.831080171,1.36E-06,5.64E-06
269629,3.000777844,-4.866697337,1.007277933,-4.831533756,1.35E-06,5.63E-06
11486,500.291932,1.683635447,0.348441618,4.831901122,1.35E-06,5.62E-06
211151,405.017551,0.817809767,0.169235455,4.832378472,1.35E-06,5.61E-06
14792,1159.385029,0.48988717,0.1013512,4.833560612,1.34E-06,5.57E-06
328258,213.7324237,2.273922564,0.470328566,4.834753253,1.33E-06,5.54E-06
101142,345.3616209,0.738207106,0.152677088,4.835087677,1.33E-06,5.53E-06
93790,941.5256249,-0.683898399,0.14144488,-4.835087707,1.33E-06,5.53E-06
235072,2756.604843,-0.798608658,0.165167056,-4.835157079,1.33E-06,5.53E-06
13169,929.4293129,0.663953334,0.137316519,4.835203668,1.33E-06,5.53E-06
80294,1582.826196,-0.685951914,0.141860213,-4.835407337,1.33E-06,5.53E-06
100732,426.9200905,-2.020307759,0.417770577,-4.835926387,1.33E-06,5.52E-06
97031,440.3355624,1.721571684,0.355884411,4.837446179,1.32E-06,5.48E-06
620966,63.22724089,1.568554979,0.324194501,4.838314576,1.31E-06,5.45E-06
330177,296.3992682,-1.012938486,0.209346901,-4.838564505,1.31E-06,5.45E-06
15220,121.277622,2.864365619,0.591933504,4.838998975,1.30E-06,5.44E-06
109093,233.7939408,0.595897318,0.123128034,4.839655914,1.30E-06,5.42E-06
434204,323.8292855,0.991691123,0.204904415,4.839774295,1.30E-06,5.42E-06
68616,394.8895027,1.468855874,0.3034562,4.840421361,1.30E-06,5.40E-06
12036,787.9269607,1.894380113,0.391341972,4.840728184,1.29E-06,5.40E-06
238871,571.8713509,-1.386194989,0.28627758,-4.842136049,1.28E-06,5.36E-06
13615,52.7790407,-1.144130023,0.236217106,-4.843552782,1.28E-06,5.32E-06
192231,2836.22747,-1.622943948,0.335045719,-4.843947724,1.27E-06,5.31E-06
72061,861.4536521,-1.706154141,0.352217879,-4.84403048,1.27E-06,5.31E-06
14105,2026.442257,-0.561947212,0.115991446,-4.84472976,1.27E-06,5.29E-06
71923,290.8697409,-0.631761183,0.130370402,-4.84589428,1.26E-06,5.26E-06
100504626,3.043886399,-4.902429421,1.01125033,-4.847889067,1.25E-06,5.21E-06
11499,3.554778322,-4.611781811,0.951194382,-4.848411533,1.24E-06,5.20E-06
433667,1161.943894,-0.68693067,0.141677672,-4.848545714,1.24E-06,5.20E-06
30948,909.6141444,1.230569331,0.253716847,4.850168002,1.23E-06,5.16E-06
14735,1626.176895,-1.254911724,0.258725745,-4.850355043,1.23E-06,5.15E-06
68631,347.2285188,0.980742934,0.202190874,4.850579629,1.23E-06,5.15E-06
18439,690.1345052,-1.647843315,0.339653619,-4.851540575,1.23E-06,5.12E-06
12549,270.3584504,-2.262867776,0.466337478,-4.852425297,1.22E-06,5.10E-06
19192,2045.439315,0.946485362,0.195023904,4.853176156,1.21E-06,5.08E-06
224691,46.91579707,1.640860674,0.338045188,4.853968444,1.21E-06,5.07E-06
117149,717.6057138,1.715916033,0.353474359,4.854428583,1.21E-06,5.05E-06
102623,55.88070686,-2.267894803,0.467004257,-4.856261516,1.20E-06,5.01E-06
665622,115.0854412,2.360709533,0.486114172,4.856286178,1.20E-06,5.01E-06
17847,3104.230229,-0.498042671,0.102552895,-4.856446741,1.20E-06,5.01E-06
53897,14.12557504,-2.970135525,0.611519746,-4.856974027,1.19E-06,4.99E-06
18019,3364.563335,-3.4446589,0.709206446,-4.857060901,1.19E-06,4.99E-06
75430,212.1101037,1.197637343,0.246529405,4.857989832,1.19E-06,4.97E-06
14685,5.519040778,-4.774998645,0.982855948,-4.858289409,1.18E-06,4.97E-06
69324,196.7838734,6.165286986,1.268894954,4.858784381,1.18E-06,4.95E-06
18769,364.7882077,1.435898496,0.29548798,4.859414231,1.18E-06,4.94E-06
26572,967.6703875,0.406864788,0.083712736,4.860249557,1.17E-06,4.92E-06
71877,38.57739504,-2.072736245,0.426384495,-4.861190473,1.17E-06,4.90E-06
233575,478.9618513,1.603135545,0.329605624,4.863799121,1.15E-06,4.83E-06
100637,90.98226692,-1.171904909,0.240847108,-4.865762848,1.14E-06,4.79E-06
70846,23.07704361,6.734410839,1.383966593,4.866021242,1.14E-06,4.78E-06
269695,50.34111724,1.353324234,0.278111839,4.866115153,1.14E-06,4.78E-06
666244,22.87249366,-1.358063831,0.279059136,-4.866580796,1.14E-06,4.77E-06
19882,21.91521916,-1.6501235,0.33903066,-4.86718074,1.13E-06,4.76E-06
16669,17239.79908,2.648434796,0.544015229,4.86831003,1.13E-06,4.73E-06
22390,1398.508439,0.794586377,0.163190667,4.869067538,1.12E-06,4.71E-06
60406,121.7593755,-0.775786442,0.159326933,-4.869148149,1.12E-06,4.71E-06
108679,1303.258266,-0.51826197,0.106433571,-4.869346804,1.12E-06,4.71E-06
68634,216.1204612,1.043077059,0.214179932,4.870097079,1.12E-06,4.69E-06
216080,371.4600805,-1.362739723,0.279775549,-4.870832095,1.11E-06,4.68E-06
104110,106.5140634,-2.346982955,0.481769517,-4.871588745,1.11E-06,4.66E-06
625253,260.5513012,-1.388579965,0.284928491,-4.873433183,1.10E-06,4.62E-06
214444,766.7514827,-1.497905119,0.307355122,-4.873532321,1.10E-06,4.62E-06
232664,447.4076229,-1.682551032,0.345203499,-4.874084526,1.09E-06,4.60E-06
56695,478.7964459,-1.012734536,0.207769508,-4.874317434,1.09E-06,4.60E-06
12125,1928.727888,-1.966162758,0.403368532,-4.874358309,1.09E-06,4.60E-06
29871,631.1321491,-1.781578446,0.365488873,-4.874508025,1.09E-06,4.60E-06
232878,48.97604312,1.392266397,0.285581237,4.875202632,1.09E-06,4.58E-06
66310,412.6734402,0.525323167,0.107738413,4.875913371,1.08E-06,4.57E-06
105841,412.4967535,1.839148037,0.377178159,4.876072473,1.08E-06,4.57E-06
26383,1755.006534,-0.490329755,0.100545783,-4.876681455,1.08E-06,4.55E-06
76508,117.111711,1.616156469,0.331204841,4.879628165,1.06E-06,4.49E-06
665685,369.6217895,0.798066905,0.163538711,4.879987741,1.06E-06,4.48E-06
331623,807.9989888,-1.49375885,0.306093748,-4.880069774,1.06E-06,4.48E-06
75619,375.2847701,0.663976667,0.136029545,4.881121002,1.05E-06,4.45E-06
57776,123.16541,4.627317312,0.94791024,4.881598615,1.05E-06,4.45E-06
11480,848.4648359,-0.840277569,0.172119694,-4.88193739,1.05E-06,4.44E-06
433813,307.2191325,0.854166166,0.174956409,4.882165637,1.05E-06,4.43E-06
70357,5.60254558,-5.270290838,1.079491074,-4.882199552,1.05E-06,4.43E-06
94230,1713.114087,0.777400378,0.159224374,4.882420695,1.05E-06,4.43E-06
320197,6.145154758,-4.034540202,0.826068431,-4.884026616,1.04E-06,4.40E-06
68177,264.3007004,-1.885328065,0.386011068,-4.884129559,1.04E-06,4.39E-06
11898,33.63836071,3.322036072,0.680052597,4.884969319,1.03E-06,4.38E-06
104112,21298.90726,3.24004321,0.663251257,4.885091698,1.03E-06,4.37E-06
106205,2428.132471,1.108405895,0.226832678,4.886447163,1.03E-06,4.35E-06
16593,923.3383472,-0.886556009,0.181430678,-4.886472438,1.03E-06,4.35E-06
68636,143.7054648,1.242984584,0.254345129,4.886999767,1.02E-06,4.34E-06
109241,554.4316731,-0.650214964,0.13303353,-4.887602111,1.02E-06,4.32E-06
67922,1252.503103,0.807514162,0.165169467,4.889003861,1.01E-06,4.29E-06
329851,33.3058566,2.62526604,0.536893334,4.889734841,1.01E-06,4.28E-06
50783,679.3435331,1.134403213,0.23199468,4.889781146,1.01E-06,4.28E-06
66988,1539.030334,0.919744874,0.188072222,4.890381282,1.01E-06,4.27E-06
16351,155.4825859,0.982821206,0.200966133,4.890481752,1.01E-06,4.27E-06
279618,6.016696007,-4.075063797,0.83315584,-4.891118326,1.00E-06,4.25E-06
15450,9.953814585,5.476698644,1.119719439,4.891134739,1.00E-06,4.25E-06
12501,19.40365968,4.343011956,0.88739786,4.894097849,9.88E-07,4.19E-06
14919,3.697864832,-4.676735806,0.955533353,-4.894372123,9.86E-07,4.19E-06
100503471,233.7665095,-2.320749884,0.474138435,-4.894667277,9.85E-07,4.18E-06
245670,21.91060916,-2.582177583,0.527495918,-4.895161256,9.82E-07,4.17E-06
105298,169.1590118,-2.719560491,0.555324342,-4.897247046,9.72E-07,4.13E-06
100861652,526.8671755,0.807301716,0.164803797,4.898562597,9.65E-07,4.10E-06
107732,572.9819532,0.86354488,0.176275217,4.898844526,9.64E-07,4.10E-06
68991,780.4326127,0.632354981,0.129011716,4.901531442,9.51E-07,4.04E-06
56443,1797.877979,0.763302798,0.155700778,4.90236985,9.47E-07,4.03E-06
270076,630.1578636,2.041604729,0.416440982,4.902506757,9.46E-07,4.02E-06
67298,548.1554772,-0.975723777,0.199013041,-4.902813269,9.45E-07,4.02E-06
55992,455.9415811,-0.868821826,0.177189628,-4.903344719,9.42E-07,4.01E-06
20168,5415.195964,1.266192658,0.258160913,4.904664462,9.36E-07,3.98E-06
226541,253.1555091,-1.230757368,0.250929285,-4.904797656,9.35E-07,3.98E-06
15939,7931.692907,1.076842539,0.21953642,4.905074687,9.34E-07,3.98E-06
227394,20.87632801,6.125892413,1.248606807,4.906182136,9.29E-07,3.95E-06
68046,80.24166106,1.159305152,0.23623502,4.90742291,9.23E-07,3.93E-06
243369,108.6951869,3.609965411,0.735231368,4.909971974,9.11E-07,3.88E-06
433752,46.57142416,-1.549093662,0.31548124,-4.910256037,9.10E-07,3.88E-06
17172,2.981222355,-4.881060516,0.993999776,-4.910524766,9.08E-07,3.87E-06
242253,6.28832912,-4.469397435,0.910166029,-4.910529832,9.08E-07,3.87E-06
17130,209.5373659,-2.970705529,0.604696595,-4.912720784,8.98E-07,3.83E-06
66713,4013.293888,1.032296906,0.210062104,4.914246253,8.91E-07,3.80E-06
74490,15.40909466,-2.229337433,0.453645272,-4.914274592,8.91E-07,3.80E-06
54525,303.3671592,3.55005116,0.722349072,4.914592261,8.90E-07,3.80E-06
93896,3.908899932,-4.759134509,0.968264984,-4.915115785,8.87E-07,3.79E-06
13612,9.323731176,-3.606394206,0.733626048,-4.915848091,8.84E-07,3.77E-06
13731,2635.674843,-2.882922121,0.586437916,-4.915988615,8.83E-07,3.77E-06
54326,24.64666782,-2.356524224,0.479344387,-4.916140226,8.83E-07,3.77E-06
214895,391.6439305,1.039890469,0.211517716,4.916328004,8.82E-07,3.77E-06
621603,26.79182221,2.372654009,0.482567109,4.916733785,8.80E-07,3.76E-06
100502649,18.95418528,-3.225529349,0.655997239,-4.916986162,8.79E-07,3.76E-06
58859,666.1321889,-1.704888561,0.346680521,-4.917751241,8.75E-07,3.74E-06
21390,8.374146865,-3.425475125,0.696267547,-4.91976847,8.66E-07,3.71E-06
140571,46.95909369,3.156662163,0.64141412,4.921410468,8.59E-07,3.68E-06
69549,43.93747105,1.129076578,0.229416669,4.92151064,8.59E-07,3.67E-06
66690,101.8872679,1.147230256,0.232988734,4.923973082,8.48E-07,3.63E-06
68533,182.0102543,0.877230265,0.178074947,4.926185728,8.39E-07,3.59E-06
71751,76.83638793,1.366853871,0.277423535,4.926957161,8.35E-07,3.58E-06
226419,497.4291103,1.802041744,0.365738877,4.927126581,8.34E-07,3.57E-06
27205,2203.161834,3.539926892,0.718384328,4.927622659,8.32E-07,3.57E-06
70928,44.82404531,-2.071272128,0.420309053,-4.927974099,8.31E-07,3.56E-06
68709,17.89733292,-2.640864502,0.535721614,-4.929546304,8.24E-07,3.53E-06
234725,361.9272999,1.906923845,0.386756785,4.930550462,8.20E-07,3.51E-06
27428,7044.115742,-1.776060369,0.360136606,-4.931629664,8.15E-07,3.50E-06
78575,4.06695008,-4.804861431,0.974135489,-4.93243649,8.12E-07,3.48E-06
68774,40.09174606,4.758799453,0.964745986,4.932696818,8.11E-07,3.48E-06
100416706,156.1964113,1.14424921,0.231965245,4.932847631,8.10E-07,3.48E-06
102115,713.0570304,0.774665196,0.157003066,4.934076873,8.05E-07,3.46E-06
68038,742.0015447,1.492270029,0.302437723,4.934139875,8.05E-07,3.46E-06
18415,328.614912,1.627526955,0.329807244,4.934782313,8.02E-07,3.44E-06
53857,93.42471518,2.834790868,0.57443956,4.934881,8.02E-07,3.44E-06
14263,67.23735322,-1.598559365,0.323921262,-4.935024498,8.01E-07,3.44E-06
54153,184.9779743,-3.046530275,0.617243914,-4.935699168,7.99E-07,3.43E-06
19247,4014.176585,-0.78193467,0.158407771,-4.936214076,7.97E-07,3.42E-06
11535,544.5904856,-1.969383496,0.398905423,-4.936968471,7.93E-07,3.41E-06
207165,3219.478032,-0.714948711,0.144770082,-4.938511475,7.87E-07,3.38E-06
18703,11371.35886,5.711328033,1.156392931,4.938916419,7.86E-07,3.38E-06
24108,126.4357988,4.250425752,0.860336099,4.940424742,7.80E-07,3.35E-06
216148,147.0944133,-2.28937134,0.463327163,-4.941155026,7.77E-07,3.34E-06
93890,28.96668263,-1.286689454,0.260365626,-4.941856084,7.74E-07,3.33E-06
68089,1569.462366,0.738708005,0.149399387,4.944518327,7.63E-07,3.29E-06
56047,23.48856537,3.87713275,0.784029659,4.945135309,7.61E-07,3.28E-06
71846,114.5741988,1.504807748,0.304286918,4.945358013,7.60E-07,3.27E-06
29813,343.1492208,-2.436626398,0.492671237,-4.945745181,7.59E-07,3.27E-06
15211,98.42783016,-2.423038357,0.489828285,-4.946709754,7.55E-07,3.25E-06
66857,48.79073347,-2.131360186,0.430822823,-4.947184951,7.53E-07,3.24E-06
228355,538.733332,1.04469101,0.211160702,4.947374207,7.52E-07,3.24E-06
230796,876.0525889,0.636836154,0.128706398,4.947975875,7.50E-07,3.23E-06
27967,1546.910671,-0.445060769,0.089918079,-4.949624993,7.44E-07,3.21E-06
111173,1067.784639,-0.837617242,0.16919127,-4.950711951,7.39E-07,3.19E-06
171388,148.3382509,2.543747731,0.513733706,4.951490822,7.36E-07,3.18E-06
54189,889.4564028,-1.869980388,0.377655521,-4.951550505,7.36E-07,3.18E-06
233065,277.1210091,0.674092901,0.136116284,4.952331045,7.33E-07,3.17E-06
211623,36.57258419,-3.272414966,0.660731163,-4.952717761,7.32E-07,3.16E-06
105193,90.99684035,-1.55547691,0.31403542,-4.953189386,7.30E-07,3.15E-06
16499,31.79258789,2.115014427,0.426977542,4.95345591,7.29E-07,3.15E-06
73916,342.5820655,-2.444478828,0.49340281,-4.954326923,7.26E-07,3.14E-06
72141,501.7498564,0.974176926,0.196609598,4.954879805,7.24E-07,3.13E-06
110052,2733.091905,-0.686312623,0.138487217,-4.95578321,7.20E-07,3.11E-06
100124467,12.93392223,-1.773619893,0.357827184,-4.956638209,7.17E-07,3.10E-06
239853,3.561211394,-5.134691498,1.035906094,-4.956715216,7.17E-07,3.10E-06
230971,494.3407398,-3.256948033,0.656996599,-4.9573286,7.15E-07,3.09E-06
75398,315.8831634,0.641196095,0.129319548,4.958230239,7.11E-07,3.08E-06
665892,322.6154419,0.920718837,0.185686419,4.958460839,7.11E-07,3.07E-06
13132,6769.911762,3.856195475,0.777699609,4.958463949,7.11E-07,3.07E-06
216820,360.0517634,1.091206783,0.220054924,4.958792847,7.09E-07,3.07E-06
103425,1318.0527,0.650318597,0.131141942,4.958891024,7.09E-07,3.07E-06
69870,165.7088457,0.78866759,0.159037542,4.959002622,7.09E-07,3.07E-06
67610,541.9183772,-0.431372811,0.086979179,-4.959495077,7.07E-07,3.06E-06
72772,383.4147891,1.225510049,0.247091828,4.959735254,7.06E-07,3.06E-06
75296,465.648981,0.919902451,0.185470627,4.959828229,7.06E-07,3.06E-06
72112,6.934387782,4.524939509,0.912276066,4.960055052,7.05E-07,3.06E-06
237422,555.7502255,-0.580832083,0.117081984,-4.960900568,7.02E-07,3.04E-06
69981,2059.055664,-0.831627056,0.167633194,-4.960992722,7.01E-07,3.04E-06
225912,308.8985345,0.760470935,0.153257762,4.96203864,6.98E-07,3.03E-06
66292,430.6870211,1.217664268,0.245301492,4.963949701,6.91E-07,3.00E-06
381485,15.52426038,7.062573517,1.422704704,4.964187928,6.90E-07,2.99E-06
23955,209.5785624,0.591572974,0.119163215,4.964392542,6.89E-07,2.99E-06
102423,280.6815391,0.975265538,0.196443434,4.96461255,6.88E-07,2.99E-06
72691,42.77529243,-3.475139404,0.699825406,-4.965723414,6.84E-07,2.97E-06
22793,5586.613209,-1.407715221,0.283289013,-4.969183962,6.72E-07,2.92E-06
106068,710.8519049,-1.122746074,0.225930476,-4.96943171,6.71E-07,2.92E-06
71665,822.6287145,1.074345043,0.216177038,4.969746334,6.70E-07,2.91E-06
320975,7.992307227,-3.19716543,0.643261737,-4.970240333,6.69E-07,2.91E-06
72807,91.74989036,1.451394523,0.291986036,4.970766907,6.67E-07,2.90E-06
12904,867.3243482,1.115543582,0.224400063,4.971226698,6.65E-07,2.89E-06
66631,1405.871567,0.972542797,0.195598694,4.972133386,6.62E-07,2.88E-06
13595,907.174629,1.73396794,0.348724574,4.972313599,6.62E-07,2.88E-06
21974,3447.219756,-1.027124025,0.206560552,-4.97250813,6.61E-07,2.88E-06
69772,11.46758184,-2.508150754,0.50424135,-4.97410765,6.55E-07,2.85E-06
235623,1950.682134,1.387832401,0.278976483,4.974729008,6.53E-07,2.85E-06
333050,2.818892686,5.089372937,1.022977017,4.97506088,6.52E-07,2.84E-06
72297,46.75920118,3.119117487,0.62692646,4.975252582,6.52E-07,2.84E-06
320415,36.6840775,3.274921925,0.658201018,4.975564968,6.51E-07,2.84E-06
387163,8.482635424,-4.973569236,0.999569493,-4.975711313,6.50E-07,2.83E-06
58233,729.3291334,-1.593259432,0.320164318,-4.976380391,6.48E-07,2.82E-06
319899,609.4681075,-1.230479662,0.247257017,-4.976520697,6.47E-07,2.82E-06
78619,36.6992976,-2.375704631,0.47733403,-4.977027581,6.46E-07,2.82E-06
66192,340.3247578,0.753567847,0.151400113,4.977326851,6.45E-07,2.81E-06
235386,48.53435597,-2.231130276,0.448187347,-4.978119734,6.42E-07,2.80E-06
58203,74.12115818,1.944641139,0.390597056,4.978637471,6.40E-07,2.80E-06
54369,76.9780719,2.407831867,0.483560685,4.979378884,6.38E-07,2.79E-06
74684,60.75389204,2.152621773,0.432248375,4.980057527,6.36E-07,2.78E-06
100662,305.0653634,0.759872361,0.152567775,4.980556099,6.34E-07,2.77E-06
23983,4460.813312,0.612229648,0.122917163,4.980831273,6.33E-07,2.77E-06
320394,225.9892067,1.38438398,0.277896255,4.981657559,6.30E-07,2.76E-06
13722,678.8532251,0.439398129,0.088193744,4.982191581,6.29E-07,2.75E-06
231238,54.10001004,2.985124572,0.599153167,4.982239492,6.29E-07,2.75E-06
94044,1370.8875,0.744273284,0.149383944,4.982284344,6.28E-07,2.75E-06
66126,559.4238055,0.902317892,0.181090405,4.982693001,6.27E-07,2.74E-06
81909,337.551294,0.862097073,0.173011531,4.982887961,6.26E-07,2.74E-06
11819,92.79936584,-1.726936348,0.346566711,-4.982983917,6.26E-07,2.74E-06
69683,2157.640245,-0.539780529,0.108318719,-4.983261726,6.25E-07,2.74E-06
67533,2521.144447,-0.684005155,0.137248849,-4.983685917,6.24E-07,2.73E-06
51897,530.6450939,1.168094757,0.234373569,4.983901391,6.23E-07,2.73E-06
52850,52.47979679,3.324537422,0.666978462,4.984474927,6.21E-07,2.72E-06
14077,14214.52857,6.164505244,1.236534773,4.985306828,6.19E-07,2.71E-06
432466,645.3947506,3.36972371,0.675880607,4.985678939,6.17E-07,2.71E-06
100862213,7.919673204,4.749271106,0.952350312,4.9868951,6.14E-07,2.69E-06
100041549,9.023263735,-2.968145418,0.594684891,-4.991122968,6.00E-07,2.63E-06
233332,419.1823766,-2.561822304,0.513099561,-4.992836668,5.95E-07,2.61E-06
218695,10.33535136,3.723253678,0.745693161,4.993010359,5.94E-07,2.61E-06
77552,285.8354045,-2.302722675,0.46108577,-4.994130865,5.91E-07,2.59E-06
12993,1058129.698,6.689927518,1.339533831,4.994220647,5.91E-07,2.59E-06
70827,2417.657736,-0.815704739,0.163282656,-4.995660656,5.86E-07,2.57E-06
70237,450.8874676,-1.738569004,0.348014554,-4.995679016,5.86E-07,2.57E-06
18426,573.0098588,1.499062689,0.30000326,4.996821327,5.83E-07,2.56E-06
12801,126.9132897,-3.131703119,0.626727149,-4.996916322,5.83E-07,2.56E-06
236733,240.9758337,-2.720253601,0.544315533,-4.997567467,5.81E-07,2.55E-06
433586,740.2890241,-1.509284583,0.301952986,-4.998409198,5.78E-07,2.54E-06
77963,1238.696452,2.391489602,0.47842248,4.99869823,5.77E-07,2.54E-06
213043,7.796643753,3.811394785,0.762414114,4.999113626,5.76E-07,2.53E-06
100502673,576.8136828,0.976715816,0.195350369,4.999815576,5.74E-07,2.52E-06
230514,1272.748793,-1.017770391,0.203523978,-5.00073948,5.71E-07,2.51E-06
380753,522.1998546,-1.141938845,0.228348706,-5.000855332,5.71E-07,2.51E-06
231803,1618.738712,-1.573117022,0.314444256,-5.002848657,5.65E-07,2.49E-06
27204,48.43370887,1.212466099,0.242341044,5.003139707,5.64E-07,2.48E-06
74120,680.9315514,1.173073093,0.234465991,5.003169491,5.64E-07,2.48E-06
75906,30.70727511,-1.75942755,0.351657689,-5.00323924,5.64E-07,2.48E-06
52389,28.17156648,-6.166302377,1.232332478,-5.003765206,5.62E-07,2.48E-06
104923,752.996146,0.977995631,0.195431637,5.004285108,5.61E-07,2.47E-06
21384,8.229947422,-2.65325904,0.530183813,-5.004413518,5.60E-07,2.47E-06
73835,8.889654232,-2.69008965,0.537533493,-5.004506108,5.60E-07,2.47E-06
231931,136.4704099,-2.34770595,0.469047402,-5.005263729,5.58E-07,2.46E-06
110350,580.9376432,-1.015676355,0.202898889,-5.005825127,5.56E-07,2.45E-06
55981,116.4485092,1.116695394,0.223039153,5.006723606,5.54E-07,2.44E-06
244579,36.86512074,3.742900937,0.747510813,5.0071529,5.52E-07,2.44E-06
67510,1342.190553,1.814576792,0.362393089,5.007205839,5.52E-07,2.44E-06
26426,455.8290645,1.048007339,0.209252558,5.008337057,5.49E-07,2.42E-06
66190,707.0018226,-1.189727077,0.23753353,-5.008670039,5.48E-07,2.42E-06
71722,2861.526613,-0.759990272,0.151724723,-5.009007468,5.47E-07,2.42E-06
20256,47.27086518,-2.565045634,0.511874345,-5.011084578,5.41E-07,2.39E-06
100040377,134.604747,-1.070729356,0.213632484,-5.012015664,5.39E-07,2.38E-06
100504715,95.01853333,0.800148902,0.159644041,5.012081242,5.38E-07,2.38E-06
15018,456.8948844,1.597177824,0.318660373,5.012163294,5.38E-07,2.38E-06
57764,434.7905518,-4.897180285,0.977017648,-5.012376484,5.38E-07,2.38E-06
72776,59.6310286,1.180803513,0.235570937,5.01251779,5.37E-07,2.38E-06
22097,6.502411165,-4.212680169,0.840232133,-5.013709906,5.34E-07,2.36E-06
224619,2108.859089,-0.709077829,0.141406491,-5.014464496,5.32E-07,2.35E-06
100529082,204.0920772,3.231112683,0.644071432,5.01669927,5.26E-07,2.33E-06
18706,1411.425333,-0.666384101,0.13283023,-5.016810545,5.25E-07,2.33E-06
215384,16291.80578,5.11028997,1.01856562,5.017143587,5.24E-07,2.32E-06
626832,82.40947494,-1.030623974,0.205402364,-5.017585749,5.23E-07,2.32E-06
66256,4397.643267,1.992771355,0.397089718,5.018441082,5.21E-07,2.31E-06
20393,29379.83956,-1.293506934,0.257727574,-5.018892287,5.20E-07,2.30E-06
242805,5.434110007,-4.721720576,0.940770109,-5.018995107,5.19E-07,2.30E-06
53331,1155.474402,-1.010966665,0.201427215,-5.019017238,5.19E-07,2.30E-06
223672,7.948151178,4.060898461,0.809077797,5.019169329,5.19E-07,2.30E-06
21835,8999.868661,6.398204087,1.274699085,5.019383917,5.18E-07,2.30E-06
68730,554.3015122,1.223135496,0.243650044,5.020050377,5.17E-07,2.29E-06
78752,795.3015093,-1.044814918,0.208102387,-5.020677243,5.15E-07,2.29E-06
84092,1495.232157,-0.584036581,0.11630469,-5.021608188,5.12E-07,2.28E-06
171282,45.86827189,2.323624574,0.462690882,5.021980475,5.11E-07,2.27E-06
104368,43.06395552,0.941419209,0.187457211,5.022048531,5.11E-07,2.27E-06
13199,7.660240836,-3.034848741,0.604290642,-5.022167363,5.11E-07,2.27E-06
73936,4.164641788,-5.345517448,1.064191899,-5.023076622,5.09E-07,2.26E-06
408058,89.86822931,-1.300936064,0.258984374,-5.023222225,5.08E-07,2.26E-06
74919,309.9443361,1.263150227,0.251447117,5.023522406,5.07E-07,2.26E-06
242083,729.9682427,-2.532949643,0.504092959,-5.024766956,5.04E-07,2.24E-06
54214,2315.051136,0.64221072,0.127785902,5.025677412,5.02E-07,2.23E-06
381580,23.34884361,-3.655962771,0.727450371,-5.025721225,5.02E-07,2.23E-06
11941,2267.830192,7.450713724,1.482321732,5.026380954,5.00E-07,2.22E-06
